#Scanning from (x0, y0) = (0 mm, 175 mm), to (x1, y1) = (15 mm, 205 mm), linear step (ds) = 5 mm, time step (dt) = 10 s, start time (t0) = 1659234453.2478683 s
x-pos,y-pos,time
0.0,175.0,1659234476.1393197
0.0,175.0,1659234486.145549
0.0,180.0,1659234490.8959422
0.0,180.0,1659234500.8974805
0.0,185.0,1659234505.3449137
0.0,185.0,1659234515.3451583
0.0,190.0,1659234519.7876258
0.0,190.0,1659234529.7949727
0.0,195.0,1659234534.2419646
0.0,195.0,1659234544.243797
0.0,200.0,1659234548.6783876
0.0,200.0,1659234558.681052
0.0,205.0,1659234563.1265798
0.0,205.0,1659234573.1325746
5.0,205.0,1659234575.9744124
5.0,205.0,1659234585.981845
5.0,200.0,1659234590.4201002
5.0,200.0,1659234600.4341416
5.0,195.0,1659234604.8823416
5.0,195.0,1659234614.8868577
5.0,190.0,1659234619.3272922
5.0,190.0,1659234629.3322163
5.0,185.0,1659234633.7779093
5.0,185.0,1659234643.7812328
5.0,180.0,1659234648.2277808
5.0,180.0,1659234658.233548
5.0,175.0,1659234662.6732514
5.0,175.0,1659234672.677933
10.0,175.0,1659234675.5183098
10.0,175.0,1659234685.52166
10.0,180.0,1659234689.9657958
10.0,180.0,1659234699.9689574
10.0,185.0,1659234704.408311
10.0,185.0,1659234714.408608
10.0,190.0,1659234718.8535113
10.0,190.0,1659234728.8556266
10.0,195.0,1659234733.2918935
10.0,195.0,1659234743.292492
10.0,200.0,1659234747.723849
10.0,200.0,1659234757.7265723
10.0,205.0,1659234762.16501
10.0,205.0,1659234772.1666028
15.0,205.0,1659234775.0036767
15.0,205.0,1659234785.004847
15.0,200.0,1659234789.4507267
15.0,200.0,1659234799.4552243
15.0,195.0,1659234803.8961005
15.0,195.0,1659234813.9032197
15.0,190.0,1659234818.3398614
15.0,190.0,1659234828.3479526
15.0,185.0,1659234832.799159
15.0,185.0,1659234842.8044767
15.0,180.0,1659234847.2505014
15.0,180.0,1659234857.2573917
15.0,175.0,1659234861.6958756
15.0,175.0,1659234871.6969442
