#Scanning from (x0, y0) = (0 mm, 170 mm), to (x1, y1) = (20 mm, 190 mm), linear step (ds) = 5 mm, time step (dt) = 10 s, start time (t0) = 1659232980.3354788 s
x-pos,y-pos,time
0.0,170.0,1659233000.021723
0.0,170.0,1659233010.0224347
0.0,175.0,1659233014.4599779
0.0,175.0,1659233024.468163
0.0,180.0,1659233028.9140325
0.0,180.0,1659233038.9154634
0.0,185.0,1659233043.3589687
0.0,185.0,1659233053.3607206
0.0,190.0,1659233057.8048093
0.0,190.0,1659233067.8093734
5.0,190.0,1659233070.6592126
5.0,190.0,1659233080.667169
5.0,185.0,1659233085.1078312
5.0,185.0,1659233095.119772
5.0,180.0,1659233099.5558546
5.0,180.0,1659233109.559884
5.0,175.0,1659233113.996953
5.0,175.0,1659233124.0016594
5.0,170.0,1659233128.4457119
5.0,170.0,1659233138.4479995
10.0,170.0,1659233141.2867787
10.0,170.0,1659233151.2871108
10.0,175.0,1659233155.727537
10.0,175.0,1659233165.729729
10.0,180.0,1659233170.1658857
10.0,180.0,1659233180.1730857
10.0,185.0,1659233184.612459
10.0,185.0,1659233194.615649
10.0,190.0,1659233199.0580595
10.0,190.0,1659233209.061065
15.0,190.0,1659233211.8995428
15.0,190.0,1659233221.9060004
15.0,185.0,1659233226.345611
15.0,185.0,1659233236.3467965
15.0,180.0,1659233240.7929246
15.0,180.0,1659233250.8054357
15.0,175.0,1659233255.244764
15.0,175.0,1659233265.2464466
15.0,170.0,1659233269.6947422
15.0,170.0,1659233279.6962628
20.0,170.0,1659233282.5273573
20.0,170.0,1659233292.530788
20.0,175.0,1659233296.9726524
20.0,175.0,1659233306.9749663
20.0,180.0,1659233311.4276679
20.0,180.0,1659233321.4283571
20.0,185.0,1659233325.8656402
20.0,185.0,1659233335.8710039
20.0,190.0,1659233340.3322814
20.0,190.0,1659233350.339975
